                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.0357,                0.89589,                0.99827,                0.67529,                0.66219,                 0.7198,                0.40903,                  1.603,                 1.4423,                 1.2681,             0.00014834,             0.00014834,             0.00014834
                     37,                 1.0452,                0.88441,                0.99415,                0.66742,                0.67325,                0.72925,                0.40633,                 1.5964,                 1.4153,                 1.2666,              0.0001461,              0.0001461,              0.0001461
                     38,                 1.0098,                0.86002,                0.98618,                0.72891,                  0.668,                0.72893,                0.41272,                 1.6251,                 1.4058,                 1.2755,             0.00014385,             0.00014385,             0.00014385
                     39,                 1.0124,                  0.855,                0.98876,                0.68861,                0.62925,                0.71098,                 0.4002,                 1.6008,                 1.4425,                 1.2745,              0.0001416,              0.0001416,              0.0001416
                     40,                 1.0116,                0.85067,                0.99208,                0.70279,                0.66639,                0.72674,                0.40648,                 1.6107,                 1.4229,                 1.2756,             0.00013936,             0.00013936,             0.00013936
                     41,                0.98605,                0.82588,                  0.978,                  0.808,                0.61907,                0.72356,                0.41431,                 1.5615,                 1.4202,                 1.2638,             0.00013711,             0.00013711,             0.00013711
                     42,                 1.0041,                0.83937,                0.98495,                0.77113,                0.64583,                0.73141,                0.41468,                 1.5752,                 1.4283,                  1.286,             0.00013486,             0.00013486,             0.00013486
                     43,                0.99663,                0.81685,                0.97697,                0.76595,                 0.6523,                0.73067,                0.41887,                 1.5822,                 1.3915,                 1.2704,             0.00013261,             0.00013261,             0.00013261
                     44,                0.98172,                0.80944,                0.98042,                0.74906,                0.68404,                0.74844,                0.41666,                 1.6195,                 1.3984,                 1.2981,             0.00013037,             0.00013037,             0.00013037
                     45,                0.97242,                0.80207,                0.97419,                0.74621,                0.67126,                0.74004,                 0.4268,                 1.5761,                 1.3917,                 1.2675,             0.00012812,             0.00012812,             0.00012812
                     46,                0.95734,                0.78447,                0.96873,                0.72724,                0.66709,                0.73919,                0.42171,                  1.614,                 1.3721,                 1.2919,             0.00012587,             0.00012587,             0.00012587
                     47,                0.96067,                0.78572,                0.96593,                0.77255,                 0.6539,                 0.7331,                0.41764,                 1.6372,                 1.4431,                  1.307,             0.00012362,             0.00012362,             0.00012362
                     48,                0.95013,                0.77238,                0.96878,                 0.8073,                0.66366,                0.73538,                0.41497,                 1.6228,                 1.4061,                 1.2942,             0.00012138,             0.00012138,             0.00012138
                     49,                0.94271,                0.77399,                0.95983,                0.75705,                0.68316,                0.75241,                0.42661,                 1.6164,                 1.3853,                 1.3106,             0.00011913,             0.00011913,             0.00011913
                     50,                0.93047,                0.74512,                0.95997,                0.77584,                0.68553,                0.74316,                0.41494,                 1.6081,                  1.388,                 1.2977,             0.00011688,             0.00011688,             0.00011688
                     51,                0.92985,                0.74673,                0.95847,                0.77085,                0.66065,                0.73814,                0.41177,                 1.6049,                 1.3974,                 1.2896,             0.00011463,             0.00011463,             0.00011463
                     52,                0.92672,                0.74348,                0.96002,                0.74194,                0.66809,                0.72232,                0.41844,                 1.6018,                 1.4129,                  1.316,             0.00011239,             0.00011239,             0.00011239
                     53,                0.92411,                0.73651,                0.95701,                0.78429,                0.61594,                0.71551,                0.40001,                 1.6251,                 1.4339,                 1.3161,             0.00011014,             0.00011014,             0.00011014
                     54,                0.91302,                0.72942,                0.95581,                0.71485,                0.67738,                0.73209,                0.42391,                 1.5961,                 1.3893,                 1.2931,             0.00010789,             0.00010789,             0.00010789
                     55,                0.90577,                0.72734,                0.94949,                0.70959,                0.67752,                0.72571,                0.40521,                 1.6342,                 1.4619,                 1.3202,             0.00010565,             0.00010565,             0.00010565
                     56,                0.90415,                0.71472,                0.95039,                0.74286,                0.67508,                0.73116,                0.41531,                 1.6066,                 1.4071,                  1.295,              0.0001034,              0.0001034,              0.0001034
                     57,                0.90338,                0.71391,                0.95157,                0.76536,                0.67617,                0.73516,                0.42016,                 1.6139,                 1.3926,                 1.3088,             0.00010115,             0.00010115,             0.00010115
                     58,                0.88733,                0.69979,                 0.9473,                0.73695,                0.68341,                0.73039,                0.41663,                 1.6169,                 1.3766,                 1.3147,             9.8904e-05,             9.8904e-05,             9.8904e-05
                     59,                0.88813,                0.70072,                0.94445,                0.80528,                0.65843,                0.73777,                0.42553,                 1.6196,                 1.3765,                 1.3167,             9.6657e-05,             9.6657e-05,             9.6657e-05
                     60,                0.87846,                0.68742,                0.94364,                0.75296,                0.69916,                0.73962,                0.42096,                 1.6052,                 1.3492,                 1.3091,             9.4409e-05,             9.4409e-05,             9.4409e-05
                     61,                0.86885,                0.68455,                 0.9378,                0.76388,                0.67979,                0.73547,                0.42205,                 1.6047,                 1.3244,                 1.3239,             9.2162e-05,             9.2162e-05,             9.2162e-05
                     62,                0.86242,                0.68079,                0.93539,                0.74265,                0.70023,                0.74975,                0.42119,                 1.6257,                 1.3107,                 1.3116,             8.9915e-05,             8.9915e-05,             8.9915e-05
                     63,                0.85845,                0.67261,                0.93268,                0.76826,                0.68674,                0.74174,                0.41218,                 1.6469,                 1.3252,                 1.3171,             8.7667e-05,             8.7667e-05,             8.7667e-05
                     64,                0.86334,                0.67944,                0.94077,                0.76928,                0.66663,                0.74317,                 0.4206,                 1.6035,                 1.3158,                  1.321,              8.542e-05,              8.542e-05,              8.542e-05
                     65,                0.86119,                0.66785,                0.93371,                0.74212,                0.64831,                0.74084,                0.41027,                 1.6167,                 1.3101,                 1.3436,             8.3173e-05,             8.3173e-05,             8.3173e-05
                     66,                0.84178,                0.65741,                0.93372,                0.75797,                0.65991,                0.74785,                0.42665,                 1.6068,                 1.3222,                 1.3228,             8.0925e-05,             8.0925e-05,             8.0925e-05
                     67,                0.84525,                0.64885,                0.92757,                0.72717,                0.67705,                0.72336,                0.41795,                 1.5935,                 1.3266,                 1.3208,             7.8678e-05,             7.8678e-05,             7.8678e-05
                     68,                0.83588,                0.64042,                0.92936,                0.73421,                0.69213,                0.73955,                0.42042,                 1.6035,                 1.3318,                 1.3291,             7.6431e-05,             7.6431e-05,             7.6431e-05
                     69,                 0.8338,                 0.6335,                0.92417,                0.71311,                0.67949,                0.72286,                0.40979,                 1.6121,                 1.3587,                 1.3327,             7.4184e-05,             7.4184e-05,             7.4184e-05
                     70,                0.83666,                0.64856,                0.92702,                0.72906,                0.67001,                 0.7257,                0.41253,                 1.6272,                 1.3197,                 1.3372,             7.1936e-05,             7.1936e-05,             7.1936e-05
                     71,                0.82912,                0.63586,                0.92904,                0.71626,                0.67438,                0.71321,                0.40494,                 1.6135,                 1.3823,                 1.3335,             6.9689e-05,             6.9689e-05,             6.9689e-05
                     72,                0.82242,                0.63111,                0.92367,                0.80413,                0.66169,                0.73635,                0.41457,                 1.6227,                 1.3342,                 1.3341,             6.7442e-05,             6.7442e-05,             6.7442e-05
                     73,                0.82282,                0.63317,                0.92033,                0.80558,                0.66463,                0.73553,                0.41856,                 1.6261,                 1.3089,                 1.3328,             6.5194e-05,             6.5194e-05,             6.5194e-05
                     74,                0.81309,                0.62249,                0.91967,                 0.6973,                0.68078,                0.72498,                0.41775,                  1.595,                 1.3141,                 1.3263,             6.2947e-05,             6.2947e-05,             6.2947e-05
                     75,                0.81169,                0.62237,                0.92292,                0.73356,                0.67918,                0.72872,                0.40973,                 1.6267,                 1.3498,                 1.3358,               6.07e-05,               6.07e-05,               6.07e-05
                     76,                0.79185,                0.60869,                0.91472,                0.74582,                0.67532,                0.72732,                0.41036,                 1.6179,                 1.3437,                 1.3383,             5.8452e-05,             5.8452e-05,             5.8452e-05
                     77,                0.79889,                0.61533,                0.91629,                0.80802,                0.66743,                0.73449,                0.41524,                 1.6113,                 1.3487,                 1.3386,             5.6205e-05,             5.6205e-05,             5.6205e-05
                     78,                0.79119,                0.59866,                0.91451,                0.74658,                0.65755,                0.72881,                0.40986,                 1.6308,                 1.3425,                 1.3527,             5.3958e-05,             5.3958e-05,             5.3958e-05
                     79,                0.79248,                0.61263,                0.91341,                0.78564,                0.66466,                0.73744,                0.41646,                 1.6194,                 1.3236,                 1.3456,             5.1711e-05,             5.1711e-05,             5.1711e-05
                     80,                 0.7883,                0.59916,                0.91338,                0.78927,                0.68896,                 0.7529,                0.41759,                 1.6349,                 1.3077,                 1.3512,             4.9463e-05,             4.9463e-05,             4.9463e-05
                     81,                0.79747,                0.59455,                0.91003,                0.80251,                0.67782,                0.74403,                0.41702,                 1.6358,                 1.3228,                 1.3498,             4.7216e-05,             4.7216e-05,             4.7216e-05
                     82,                0.78478,                0.59944,                0.91248,                0.78367,                0.69106,                0.75022,                0.41888,                 1.6201,                 1.3219,                 1.3426,             4.4969e-05,             4.4969e-05,             4.4969e-05
                     83,                0.77367,                0.58725,                0.90565,                0.83519,                0.66325,                0.74385,                0.41733,                 1.6119,                 1.3075,                 1.3352,             4.2721e-05,             4.2721e-05,             4.2721e-05
                     84,                 0.7739,                0.58933,                0.90568,                0.79699,                0.68881,                0.73859,                0.42049,                 1.6062,                 1.3218,                  1.329,             4.0474e-05,             4.0474e-05,             4.0474e-05
                     85,                0.77042,                0.58821,                0.90422,                0.80202,                0.68428,                0.74746,                0.41566,                 1.6318,                 1.3426,                 1.3482,             3.8227e-05,             3.8227e-05,             3.8227e-05
                     86,                0.76628,                0.57652,                 0.9105,                0.80092,                0.67648,                0.73951,                0.41608,                 1.6251,                 1.3326,                 1.3447,              3.598e-05,              3.598e-05,              3.598e-05
                     87,                0.75709,                 0.5773,                0.90503,                0.81723,                 0.6626,                0.74284,                0.41896,                 1.6189,                 1.3435,                 1.3453,             3.3732e-05,             3.3732e-05,             3.3732e-05
                     88,                0.75954,                0.57878,                0.90881,                0.77776,                0.68737,                0.73991,                0.41563,                 1.6243,                 1.3382,                 1.3402,             3.1485e-05,             3.1485e-05,             3.1485e-05
                     89,                0.75381,                0.57153,                0.90445,                0.78942,                0.68486,                0.74331,                0.41231,                 1.6338,                 1.3653,                 1.3483,             2.9238e-05,             2.9238e-05,             2.9238e-05
                     90,                0.75911,                0.57268,                0.90519,                0.79372,                0.67687,                0.74404,                0.41181,                 1.6308,                 1.3209,                 1.3402,              2.699e-05,              2.699e-05,              2.699e-05
                     91,                 0.7311,                0.51335,                0.89737,                0.76792,                0.65749,                0.73061,                 0.4152,                 1.6076,                 1.3561,                 1.3329,             2.4743e-05,             2.4743e-05,             2.4743e-05
                     92,                0.70427,                0.48628,                0.88588,                 0.7679,                0.65784,                0.73469,                0.41409,                 1.6194,                 1.3594,                  1.342,             2.2496e-05,             2.2496e-05,             2.2496e-05
                     93,                0.68698,                0.47668,                0.88158,                0.74593,                0.67096,                0.73848,                0.41652,                 1.6121,                 1.3656,                 1.3376,             2.0248e-05,             2.0248e-05,             2.0248e-05
                     94,                0.68229,                0.47684,                0.88313,                0.76351,                0.65663,                0.73392,                  0.413,                 1.6152,                 1.3635,                 1.3432,             1.8001e-05,             1.8001e-05,             1.8001e-05
                     95,                0.67532,                0.47142,                0.87744,                0.76326,                0.64292,                0.73684,                0.41592,                 1.6198,                 1.3726,                  1.345,             1.5754e-05,             1.5754e-05,             1.5754e-05
                     96,                0.67465,                0.47523,                0.87834,                0.76974,                0.66244,                0.73896,                0.41891,                 1.6219,                 1.3489,                  1.346,             1.3507e-05,             1.3507e-05,             1.3507e-05
                     97,                0.68209,                0.47674,                0.88232,                0.79723,                0.65599,                0.73899,                0.41755,                 1.6193,                 1.3541,                 1.3479,             1.1259e-05,             1.1259e-05,             1.1259e-05
                     98,                 0.6614,                0.46632,                0.87323,                0.81224,                0.63748,                0.73876,                0.41991,                 1.6217,                 1.3445,                 1.3517,             9.0119e-06,             9.0119e-06,             9.0119e-06
                     99,                0.66215,                 0.4645,                0.87333,                0.80858,                0.64095,                0.73961,                0.42107,                 1.6195,                 1.3454,                 1.3468,             6.7646e-06,             6.7646e-06,             6.7646e-06
                    100,                0.65455,                0.45929,                0.86999,                0.82167,                 0.6392,                0.73929,                0.42056,                 1.6194,                 1.3452,                  1.347,             4.5173e-06,             4.5173e-06,             4.5173e-06
