                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                 1.0573,                 1.4135,                0.91259,                0.94253,                0.98084,                  0.995,                0.75766,                0.94784,                 1.3285,                0.84947,             0.00037471,             0.00037471,             0.00037471
                     50,                 1.0345,                 1.2984,                0.90625,                0.90541,                0.96706,                  0.995,                 0.7677,                0.93027,                 1.3543,                0.84574,             0.00036764,             0.00036764,             0.00036764
                     51,                0.99645,                 1.3376,                0.89261,                 0.9389,                0.92942,                  0.995,                0.77669,                0.90967,                 1.2523,                0.84691,             0.00036057,             0.00036057,             0.00036057
                     52,                0.96253,                 1.2298,                 0.9031,                0.81079,                0.96902,                  0.995,                0.71937,                 1.0615,                 1.3029,                0.86835,              0.0003535,              0.0003535,              0.0003535
                     53,                0.96021,                 1.1729,                 0.9064,                 0.7682,                0.98333,                  0.995,                0.75977,                 0.9879,                 1.2999,                0.85154,             0.00034643,             0.00034643,             0.00034643
                     54,                 1.0488,                 1.2696,                0.90411,                0.79022,                0.95172,                0.98675,                0.75031,                0.96961,                 1.3377,                0.85252,             0.00033936,             0.00033936,             0.00033936
                     55,                0.98737,                  1.221,                0.88802,                0.85741,                0.93121,                0.98675,                0.75058,                 0.9311,                  1.291,                0.84355,              0.0003323,              0.0003323,              0.0003323
                     56,                0.91323,                 1.1637,                0.88185,                0.95657,                0.93652,                  0.995,                 0.7635,                0.91513,                 1.2485,                0.84073,             0.00032523,             0.00032523,             0.00032523
                     57,                0.95237,                 1.1358,                0.88081,                0.95239,                0.90572,                  0.995,                0.75283,                0.92144,                  1.253,                0.83366,             0.00031816,             0.00031816,             0.00031816
                     58,                0.93947,                 1.1853,                0.88748,                0.88531,                0.94009,                  0.995,                0.74379,                0.88084,                 1.2002,                0.82499,             0.00031109,             0.00031109,             0.00031109
                     59,                0.91199,                 1.1566,                0.89231,                0.82306,                0.97531,                  0.995,                0.77144,                 0.9094,                 1.1568,                0.82469,             0.00030402,             0.00030402,             0.00030402
                     60,                0.90772,                 1.1327,                0.88692,                0.77576,                 0.9406,                  0.995,                0.79266,                0.87764,                 1.2278,                0.82513,             0.00029695,             0.00029695,             0.00029695
                     61,                0.94202,                 1.0921,                0.87276,                0.82831,                  0.938,                  0.995,                0.76616,                0.95003,                 1.1559,                0.83843,             0.00028988,             0.00028988,             0.00028988
                     62,                0.87901,                 1.0636,                0.87384,                 0.8469,                0.95827,                  0.995,                0.79678,                0.81406,                 1.0722,                0.82816,             0.00028282,             0.00028282,             0.00028282
                     63,                0.96342,                 1.1101,                0.87796,                 0.9401,                0.86537,                  0.995,                0.75185,                 0.9604,                 1.1408,                0.83803,             0.00027575,             0.00027575,             0.00027575
                     64,                0.99316,                 1.0727,                0.87654,                0.94535,                0.89783,                  0.995,                0.75819,                0.91413,                 1.1278,                0.83595,             0.00026868,             0.00026868,             0.00026868
                     65,                0.87347,                 1.0693,                0.88208,                0.86678,                0.99808,                  0.995,                0.77273,                0.83207,                 1.0337,                0.83187,             0.00026161,             0.00026161,             0.00026161
                     66,                0.90977,                 1.0475,                0.89684,                0.91038,                      1,                  0.995,                0.81326,                0.76361,                 1.0241,                0.81878,             0.00025454,             0.00025454,             0.00025454
                     67,                0.90139,                 1.0343,                0.87386,                0.94433,                0.99174,                  0.995,                0.84142,                0.73844,                 1.0217,                0.81327,             0.00024747,             0.00024747,             0.00024747
                     68,                0.90642,                  1.033,                0.89781,                0.94482,                0.96593,                  0.995,                0.81282,                0.77648,                 1.0309,                0.82035,              0.0002404,              0.0002404,              0.0002404
                     69,                 0.8779,                 1.0245,                0.87287,                0.93788,                0.96837,                  0.995,                0.81036,                0.75249,                 1.0016,                0.81818,             0.00023334,             0.00023334,             0.00023334
                     70,                0.87488,                0.99478,                 0.8647,                0.95974,                0.95821,                  0.995,                0.80523,                0.81965,                 1.0196,                0.81962,             0.00022627,             0.00022627,             0.00022627
                     71,                0.90427,                 1.0538,                0.86076,                0.95213,                0.95821,                  0.995,                0.82871,                0.75661,                0.98902,                0.81278,              0.0002192,              0.0002192,              0.0002192
                     72,                0.85641,                 1.0298,                0.86163,                 0.9373,                0.98734,                  0.995,                0.84285,                0.68331,                0.91083,                 0.8054,             0.00021213,             0.00021213,             0.00021213
                     73,                0.85538,                 1.0052,                0.86405,                0.94918,                0.95975,                  0.995,                0.83462,                0.70055,                0.88132,                 0.8053,             0.00020506,             0.00020506,             0.00020506
                     74,                0.88499,                0.98065,                0.88304,                0.91679,                0.97084,                  0.995,                0.82296,                0.73963,                0.91369,                0.80527,             0.00019799,             0.00019799,             0.00019799
                     75,                0.89874,                 1.0073,                0.87845,                0.90224,                0.98688,                  0.995,                 0.8232,                 0.7169,                  0.927,                0.80226,             0.00019092,             0.00019092,             0.00019092
                     76,                0.82875,                0.97374,                0.85922,                0.90639,                      1,                  0.995,                0.82518,                0.72677,                0.94391,                0.80738,             0.00018385,             0.00018385,             0.00018385
                     77,                0.85384,                0.93964,                0.86677,                0.93478,                0.99406,                  0.995,                0.80446,                 0.7745,                0.94132,                0.81632,             0.00017679,             0.00017679,             0.00017679
                     78,                0.79054,                0.89171,                0.85151,                0.94637,                      1,                  0.995,                0.81335,                0.78901,                0.93489,                0.81737,             0.00016972,             0.00016972,             0.00016972
                     79,                0.86042,                0.97205,                0.86934,                0.93761,                      1,                  0.995,                   0.82,                0.75246,                0.89361,                0.80802,             0.00016265,             0.00016265,             0.00016265
                     80,                0.85831,                0.96413,                0.85638,                  0.912,                      1,                  0.995,                0.83164,                0.70451,                0.88364,                0.80361,             0.00015558,             0.00015558,             0.00015558
                     81,                0.85546,                0.96662,                0.87134,                0.94003,                0.99951,                  0.995,                0.83275,                0.69167,                0.86791,                0.80127,             0.00014851,             0.00014851,             0.00014851
                     82,                0.79695,                0.87695,                 0.8581,                0.94547,                0.98477,                  0.995,                0.85727,                0.64398,                0.86572,                0.79956,             0.00014144,             0.00014144,             0.00014144
                     83,                0.82624,                0.91021,                0.85842,                0.92649,                0.99224,                  0.995,                0.85723,                 0.6498,                0.85996,                0.79462,             0.00013437,             0.00013437,             0.00013437
                     84,                0.80551,                0.95184,                0.86273,                0.92021,                0.99851,                  0.995,                0.87227,                0.64205,                0.84771,                0.78908,             0.00012731,             0.00012731,             0.00012731
                     85,                0.82258,                 0.9029,                0.86622,                0.93382,                 0.9909,                  0.995,                0.85993,                0.65489,                0.85025,                0.78921,             0.00012024,             0.00012024,             0.00012024
                     86,                0.76525,                0.88702,                0.86181,                0.94819,                  0.993,                  0.995,                0.86549,                0.63436,                0.83109,                0.78753,             0.00011317,             0.00011317,             0.00011317
                     87,                0.76094,                0.86346,                 0.8521,                0.96113,                      1,                  0.995,                0.86363,                0.64014,                0.82445,                0.78583,              0.0001061,              0.0001061,              0.0001061
                     88,                0.79213,                0.92718,                0.86501,                0.95975,                      1,                  0.995,                0.85026,                0.68771,                0.83096,                0.78842,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                0.78585,                0.85971,                0.85089,                0.95619,                0.99764,                  0.995,                0.83789,                0.70794,                0.84139,                0.78928,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                0.79957,                0.91304,                0.85841,                0.94494,                      1,                  0.995,                0.86705,                0.68167,                0.83984,                0.78778,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                0.80365,                 1.0392,                0.84672,                0.91958,                      1,                  0.995,                0.86022,                0.65903,                0.84478,                0.78695,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                0.80358,                 1.0023,                0.85685,                0.86577,                0.98339,                  0.995,                0.86509,                0.67124,                0.85117,                0.78623,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.78458,                 1.0187,                0.85304,                0.89395,                0.96336,                  0.995,                0.85769,                0.66098,                0.85592,                 0.7882,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.76299,                0.98773,                 0.8712,                0.90832,                0.98062,                  0.995,                0.87249,                0.64052,                0.84963,                0.78749,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.74549,                0.95902,                0.83358,                0.93263,                0.97873,                  0.995,                0.87132,                0.62475,                0.84437,                0.78701,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                0.73184,                0.91282,                0.85213,                0.94428,                0.97123,                  0.995,                0.86886,                0.62018,                0.84633,                0.78652,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                0.75169,                0.92493,                0.84506,                0.95006,                0.96849,                  0.995,                0.86883,                0.62185,                0.85385,                0.78572,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                0.72537,                0.96257,                0.83631,                0.95175,                0.96959,                  0.995,                0.86881,                0.61783,                0.85887,                 0.7853,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                0.71097,                0.89463,                 0.8514,                0.95246,                0.97347,                  0.995,                0.87372,                0.61393,                0.84982,                0.78528,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    100,                0.70647,                 0.8766,                0.84113,                0.94942,                0.97493,                  0.995,                0.87629,                0.60602,                0.84104,                0.78433,             1.4209e-05,             1.4209e-05,             1.4209e-05
